doc_id,topic_00,topic_01,topic_02,topic_03,topic_04
104423,0.9002982,-0.01721683,-0.056686264,0.28193185,-0.32629427
104424,0.84920806,-0.25825793,0.06550476,0.20177652,-0.40883222
104425,0.7438354,0.35461798,-0.14388274,0.54770917,0.016353982
104426,0.9004209,0.23592381,-0.12208402,0.32025102,-0.12695184
104427,0.8278865,-0.44586214,-0.16827528,0.29420024,0.030667663
104428,0.8798277,0.29823744,-0.18890473,0.23944043,-0.20962116
104429,0.6014433,0.34643155,-0.14500867,0.626606,-0.32340148
104430,0.8205134,0.28016382,-0.13140363,0.23663163,-0.4183356
104431,0.939062,-0.1505155,0.041543677,0.23443466,-0.19703358
104432,0.89851767,-0.32682362,0.11298843,0.26106352,0.07022622
104433,0.60060084,0.67824507,-0.38839293,-0.1028941,-0.13351429
104434,0.8151979,-0.30857515,-0.22389364,0.09634457,0.4252329
104435,0.804768,0.038347177,-0.36899018,0.070096225,0.45805094
104436,0.7153094,0.31275728,-0.07572844,0.61940175,0.03349658
104437,0.425191,0.17608224,-0.05309878,0.8818043,-0.08836981
104438,0.42205185,0.20438877,-0.037929665,0.8752604,-0.11215156
104439,0.83194524,-0.43578163,0.1107746,0.23460777,-0.22505489
104440,0.8480469,-0.40598252,0.08638242,0.23107357,-0.23481415
104441,0.7915238,0.36821213,-0.19501168,0.44698703,0.009114067
104442,0.8900436,0.26815897,-0.240925,0.11370297,-0.25483307
104443,0.85866594,0.17847534,0.21589284,0.119421884,-0.41227192
104444,0.71208453,-0.52543867,0.22658281,0.26349413,-0.30996922
104445,0.67356265,0.010051435,0.12342251,0.6814163,-0.25816867
104446,0.82246023,0.44361597,-0.18372016,0.119281724,-0.28068283
104447,0.91085625,0.15755165,-0.36113968,0.09708811,-0.075302064
104448,0.84536016,-0.21526784,-0.16083853,0.11588515,0.44690892
104449,0.852789,-0.32565024,0.23190412,-0.1318057,-0.3091125
104450,0.95725244,0.011557083,0.06510449,0.27257478,0.070700966
104451,0.9028536,-0.37585554,0.004372115,0.20314313,0.04797694
104452,0.8081602,0.4731201,-0.013697568,0.3402767,0.0840158
104453,0.89684427,0.35596922,-0.10598649,-0.21586864,-0.10546941
104454,0.77867603,-0.441342,0.21504147,0.25568455,-0.29540384
104455,0.83844984,0.33947548,-0.07597654,0.39820153,-0.13199018
104456,0.57919824,0.18734051,0.0025447153,0.75998324,-0.22771019
104457,0.8095929,-0.45468605,0.2193352,0.12977362,-0.26994568
104458,0.76986957,-0.45946315,0.11052691,0.39184296,-0.17446321
104459,0.930559,-0.14948289,0.1844527,0.16440794,-0.22508213
104460,0.86240804,0.11941728,0.13600837,-0.10778544,-0.4602997
104461,0.48090532,0.3752064,-0.060556076,0.7890331,0.041351274
104462,0.7053294,0.24145654,0.17424457,0.64260006,-0.03021781
104463,0.70852464,0.23964326,0.16515541,0.641701,-0.03882806
104464,0.71016514,0.22353525,0.16971138,0.64535844,-0.020199029
104465,0.71863943,0.2211519,0.17279465,0.6356542,-0.027109489
104466,0.5978833,0.37320346,0.004790255,0.7092624,0.013366457
104467,0.7109417,0.21885563,0.16872242,0.64642066,-0.018363714
104468,0.76377875,0.2687079,0.11589584,0.57454854,-0.030003794
104469,0.71411455,0.2168587,0.15978953,0.64557695,-0.026654927
104470,0.7119529,0.21711557,0.16617903,0.6464306,-0.02226798
104471,0.5978833,0.37320346,0.004790255,0.7092624,0.013366457
104472,0.7109417,0.21885563,0.16872242,0.64642066,-0.018363714
104473,0.8187248,0.25188166,-0.25938186,0.4315465,-0.11284488
104474,0.7091077,0.19600815,0.1892345,0.649532,-0.03233289
104475,0.70337063,0.312595,0.059777394,0.62901545,0.09121516
104476,0.69104236,0.24943428,-0.018546231,0.6766426,-0.04531999
104477,0.77930504,0.45145714,-0.36510912,0.10735067,-0.20986053
104478,0.75405973,0.38787618,-0.106751546,0.4831557,-0.19002804
104479,0.788823,-0.4236678,-0.23181349,-0.30289465,0.22974151
104480,0.979099,0.120123215,0.053658478,0.026395764,-0.15283893
104481,0.7937804,-0.33132732,0.17773323,0.22581278,-0.42137215
104482,0.7812449,-0.61109185,0.10680254,0.023179522,-0.06541461
104483,0.87320215,0.25417182,-0.26880553,-0.10675376,-0.2987672
104484,0.8369937,0.24826427,-0.36054713,-0.18978438,-0.26794437
104485,0.7538932,-0.4548266,0.2338459,0.1466148,-0.3854842
104486,0.6368675,0.3654382,-0.085543066,0.6581206,-0.14287908
104487,0.7087399,-0.22411638,-0.003249712,0.6515489,-0.15143661
104488,0.88258487,-0.38346475,0.1980206,0.016722295,-0.18576027
104489,0.9259016,0.14009394,-0.25377733,-0.23324771,-0.065364495
104490,0.91698897,0.17625272,-0.2616909,-0.23659141,-0.06007236
104491,0.77496284,0.5613326,-0.21930149,-0.16516303,-0.09469078
104492,0.82717854,0.5151533,-0.16747679,0.089553796,-0.119684234
104493,0.6485025,0.48578563,0.08289614,0.5588189,0.15590513
104494,0.81710786,0.49596238,-0.12849703,-0.2544291,-0.07148701
104495,0.6475227,0.3244492,-0.0024857123,0.68921983,-0.020419264
104496,0.87811816,0.3613837,-0.18813957,0.17068386,-0.18379566
104497,0.9584932,-0.0071542636,0.0780973,0.2681448,-0.056912534
104498,0.8688818,-0.45580736,-0.018980876,-0.052557882,-0.18482803
104499,0.87628204,-0.32089236,-0.00050974643,0.3444958,-0.10237291
104500,0.8740333,-0.14873424,-0.032617908,0.43119657,0.16416325
104501,0.6826867,0.33916155,0.5475208,0.28530952,0.19423634
104502,0.7448476,0.2819317,-0.043976706,0.6025067,-0.027718036
104503,0.8577081,0.30254412,0.29383558,0.24034224,-0.1694112
104504,0.7910173,0.43278942,-0.26123232,0.34450665,-0.007605987
104505,0.9575351,-0.06588355,0.16407423,0.19026718,-0.1251557
104506,0.80941516,-0.16708001,0.11250863,0.50413543,-0.22387627
104507,0.92568636,0.048453417,-0.34520492,0.041602746,0.140925
104508,0.6892525,0.3173893,0.05564365,0.64512813,0.07005995
104509,0.89075464,0.24908662,0.29362518,0.16405924,-0.17714663
104510,0.8702751,0.30888423,-0.25532708,-0.056976825,0.28066623
104511,0.54664135,0.6385893,-0.34140188,-0.27182403,-0.32084808
104512,0.7442662,-0.5588606,0.19711614,-0.17854203,-0.25101927
104513,0.8181722,-0.2372692,-0.0054868474,0.4100135,0.32581657
104514,0.85416865,-0.508175,0.10325467,0.03814466,-0.0061343573
104515,0.8235174,-0.47157085,0.133506,0.25159046,-0.13534613
104516,0.9267813,-0.12395805,-0.10786573,0.31351176,0.1256434
104517,0.9032621,-0.036559034,0.14642708,0.16507454,-0.366184
104518,0.88678586,-0.34192196,0.22046967,-0.10452294,-0.19279084
104519,0.81729686,0.3098093,-0.39350227,-0.12828244,0.25444776
104520,0.72917926,0.39217883,0.078792684,-0.352655,-0.42885846
104521,0.76136637,-0.23593068,0.06327634,0.59781975,0.0571451
104522,0.6675573,0.1954807,-0.16341518,-0.46091485,-0.5263151
104523,0.5929958,0.32555237,-0.32773224,-0.4766003,-0.4558677
104524,0.5490582,0.118160516,-0.058479868,-0.67231494,-0.47869197
104525,0.66628504,0.14500009,0.06949589,0.72526544,0.06480571
104526,0.7856761,-0.44456178,0.34312418,-0.17781597,-0.18901129
104527,0.4327794,0.4436797,0.7253426,-0.24705382,0.1693898
104528,0.4230256,0.38844934,0.7292009,-0.3063868,0.21106783
104529,0.40977672,0.35732016,0.7524276,-0.30260143,0.21608007
104530,0.6510099,0.6401764,0.38746694,0.033355728,0.122950986
104531,0.5909074,0.6933998,0.37391502,-0.113477014,0.13166566
104532,0.9359196,0.27385348,0.20808406,0.07559999,-0.0066750534
104533,0.9015444,0.110187024,0.11789418,-0.15009265,-0.372357
104534,0.82579136,0.45312953,-0.13943979,0.10014104,0.28856662
104535,0.88956726,-0.37191206,0.21810864,0.03926829,-0.145733
104536,0.9370324,-0.0030676108,0.30541906,-0.09452425,-0.14051814
104537,0.8042956,-0.3694805,0.2513736,0.30142066,-0.25009936
104538,0.9034503,-0.32502326,0.11227073,-0.1073005,0.23242037
104539,0.8669657,-0.29074514,0.3039395,-0.09344212,-0.25045395
104540,0.6755666,0.26999202,0.06875827,0.6644,-0.15671283
104541,0.85434806,-0.36866933,0.3181264,0.059924945,0.17139694
104542,0.79073775,-0.2547334,0.035821266,0.44075078,0.33808336
104543,0.9294444,-0.27851108,-0.044270016,-0.2076652,0.116103515
104544,0.91177714,-0.37674332,0.116539344,0.09808139,0.05937557
104545,0.7678191,-0.56631076,-0.16546957,0.108092345,0.22512591
104546,0.7305684,-0.55163306,-0.031325627,-0.21753809,0.33714482
104547,0.84586626,0.46920642,-0.14112283,0.17234631,0.12139459
104548,0.84383285,0.100911506,-0.49597916,-0.11486338,0.13628675
104549,0.8271021,-0.4818388,-0.12136288,0.09620327,0.24443707
104550,0.8140301,-0.40222174,0.3347516,-0.14904375,-0.2032242
104551,0.726293,0.20697577,-0.03262015,0.6014987,-0.2584465
104552,0.90438783,-0.34506866,0.12338541,0.12964448,-0.17600709
104553,0.9049841,-0.34277567,0.124009065,0.12878537,-0.17760818
104554,0.9733185,-0.18267761,-0.11915215,0.014373237,-0.06983007
104555,0.8029288,-0.28633997,-0.12989894,0.25009397,0.44033423
104556,0.73678225,-0.45169288,0.3649525,-0.22511657,-0.26316866
104557,0.9746938,0.013955982,-0.1365361,0.14249837,0.104063794
104558,0.7772448,0.51335883,-0.33680788,0.08181295,0.11054505
104559,0.8055114,-0.46029663,0.27956948,-0.13030303,-0.210096
104560,0.7941324,0.43887797,-0.33324987,-0.23850994,0.09379418
104561,0.84568566,0.5266656,0.034117922,0.06869303,-0.03944963
104562,0.94534016,0.26169473,0.05825071,0.18205105,-0.03622154
104563,0.88310033,0.13651566,-0.23480949,-0.28095683,-0.25966313
104564,0.89736676,-0.36470827,0.10642003,0.21195863,-0.07395355
104565,0.8426962,-0.24249023,0.45974612,-0.12774533,-0.058104873
104566,0.872724,-0.36959496,0.03994227,0.2858052,0.13591297
104567,0.7312734,-0.42906827,0.28480104,-0.30874002,-0.3235853
104568,0.73852664,-0.39452833,0.41884825,-0.06648577,-0.34506744
104569,0.8067517,-0.5131106,-0.12897225,0.20190488,0.16873021
104570,0.8431799,-0.51525694,-0.021763796,0.07838196,0.13015558
104571,0.8280085,-0.39139062,0.33762333,-0.0107964985,-0.2170466
104572,0.7451768,0.4282936,0.48062244,-0.16157733,0.06458393
104573,0.76971817,0.41283342,0.4344589,-0.21969938,-0.008957216
104574,0.8447246,0.5291939,0.028105954,0.06797282,-0.031369727
104575,0.8454584,0.5271516,0.031867426,0.07408638,-0.02840801
104576,0.74477243,0.45821014,0.4518471,-0.16555634,0.061503995
104577,0.77189195,0.42652038,0.41669506,-0.22009414,-0.013668992
104578,0.76237214,0.41983688,0.44367084,-0.21359639,0.007658751
104579,0.7617916,0.42302594,0.44203094,-0.21273041,0.008780584
104580,0.86212873,0.45857382,0.20232402,-0.06784097,-0.030113108
104581,0.8560341,0.46566924,0.21438986,-0.06465494,-0.014647302
104582,0.8540461,0.46987152,0.21085784,-0.06996517,-0.021678576
104583,0.85089636,0.43344522,0.008435835,0.28809172,-0.07094111
104584,0.8481165,0.4329387,-0.0009794594,0.2995187,-0.05958245
104585,0.84047216,-0.27130798,-0.13552096,0.12054212,0.43255314
104586,0.7739665,-0.552373,-0.16815025,0.0989736,0.24039492
104587,0.92269725,0.28986448,0.24155304,0.015587903,0.07757339
104588,0.8898032,-0.18611324,0.28417903,0.2569744,-0.16376358
104589,0.86648875,-0.44352984,0.094044104,0.20770806,-0.022172479
104590,0.983429,-0.08441719,0.06760989,0.13523754,0.053673197
104591,0.8151913,-0.34546706,-0.08985226,0.37411514,0.2609215
104592,0.8799811,-0.03494518,0.41992247,-0.123906024,-0.18089923
104593,0.84669846,-0.4616404,0.13456713,0.22325996,-0.04512718
104594,0.7968137,-0.517573,0.24085791,0.04160327,-0.19355248
104595,0.92464095,0.21563269,0.061137635,0.05638468,-0.3026956
104596,0.9735605,0.13120273,0.13742645,-0.007387859,-0.12659028
104597,0.7941037,-0.49839792,0.2966089,0.06590793,-0.1693464
104598,0.8332776,-0.25701016,0.4425231,-0.20618212,0.035445802
104599,0.925275,-0.09392992,0.17873298,0.29779541,-0.120065145
104600,0.6930927,0.64272875,-0.03246531,0.32320487,-0.03173189
104601,0.6888805,0.6390625,-0.03758139,0.3388122,-0.028924152
104602,0.6909633,0.64293355,-0.034558933,0.32706034,-0.032300156
104603,0.6923869,0.64186794,-0.033411566,0.3263563,-0.031322904
104604,0.6949707,0.64452356,-0.030583888,0.31557986,-0.032847933
104605,0.73380256,-0.52509934,-0.196756,0.31686684,0.21607144
104606,0.9288749,-0.35889128,-0.011857414,0.0766186,-0.04875898
104607,0.890458,-0.38203615,-0.12520483,0.20699553,0.051084038
104608,0.8813226,-0.31809744,0.21007602,0.12648867,-0.24890403
104609,0.8191194,-0.45456168,-0.10113276,-0.14727376,0.3008318
104610,0.8063537,-0.47269472,-0.13590023,0.033036813,0.32679212
104611,0.84041995,-0.5340876,-0.0021074745,0.08930984,0.02153997
104612,0.8240234,-0.06644194,0.4068673,0.35385656,-0.16067176
104613,0.8193578,-0.4006204,0.2792852,-0.15454479,-0.25743327
104614,0.82030714,-0.42066494,0.19594173,-0.23017316,-0.24241365
104615,0.8005301,-0.5195613,0.27320352,-0.026597021,-0.1177292
104616,0.7682995,-0.50289226,0.28030056,0.051395066,-0.27496418
104617,0.797535,-0.52942795,0.18121026,0.0055021383,-0.22533678
104618,0.8369662,-0.36298448,0.21783453,-0.2899723,-0.190247
104619,0.8477586,0.29408076,-0.3530572,-0.08981643,0.24920967
104620,0.9593916,0.057815373,-0.068692364,-0.019699829,-0.2666805
104621,0.9304963,0.23506406,-0.2560314,-0.030494114,-0.11153301
104622,0.91028905,-0.2846177,0.060156357,-0.04076666,-0.29169467
104623,0.83983415,0.46822554,-0.2629463,0.055896427,0.0563773
104624,0.8442505,0.30985773,-0.35186872,-0.005927867,0.25958142
104625,0.70988476,-0.32059467,-0.35054457,0.08601953,0.5128371
104626,0.9469867,-0.050981138,-0.100668505,-0.07099476,0.2923057
104627,0.74142665,-0.46559858,0.4157832,-0.09078047,-0.22888373
104628,0.92412376,-0.31270647,-0.09737142,0.17013851,0.09890177
104629,0.7881656,-0.54127526,-0.04236931,-0.26168302,0.12467142
104630,0.88210374,-0.4651469,0.06442019,0.013092123,0.034784675
104631,0.88064015,-0.44153878,-0.11820054,0.09640207,0.07906736
104632,0.8756611,0.18287057,-0.17591573,0.39847317,0.1002436
104633,0.8274672,-0.54089904,-0.024678707,0.1460199,0.028202266
104634,0.9537849,-0.04283671,0.13563141,-0.12867546,-0.23131406
104635,0.871649,-0.43868104,0.021504192,-0.21661209,0.020093102
104636,0.7044898,-0.54060775,-0.17306681,-0.03699127,0.42440188
104637,0.9573021,-0.053733405,0.23946407,0.11794373,-0.09711678
104638,0.72963077,0.46196988,-0.14082341,0.42093977,-0.23916753
104639,0.75010735,-0.47145864,-0.1912315,0.11150538,0.40750808
104640,0.8777753,-0.1821485,-0.026518028,-0.20914933,0.38972536
104641,0.6848297,0.25510126,-0.42091635,-0.5127289,-0.16084167
104642,0.8530555,-0.45241696,-0.05558775,-0.22165467,0.1240746
104643,0.9012792,-0.26549083,0.1365266,0.19682452,0.2446039
104644,0.7722547,-0.42318678,0.38548747,-0.031258818,-0.27378425
104645,0.81439674,0.301353,-0.36546364,-0.05916112,0.32997042
104646,0.72624,-0.54460907,0.3413336,-0.12455366,-0.20965253
104647,0.81335825,-0.12561023,0.32687375,-0.32085508,-0.3359704
104648,0.930005,-0.16557777,-0.29321507,-0.13173303,0.06592337
104649,0.8613357,-0.094634704,0.020204315,0.49007368,-0.09254516
104650,0.85810703,-0.109374315,0.050654292,0.48376337,-0.12286894
104651,0.8973949,0.13183594,-0.19590427,0.37186617,-0.025272006
104652,0.8682013,0.09679516,-0.27370453,0.0823816,0.393899
104653,0.7112513,-0.073628105,0.2144158,0.5593397,-0.36036837
104654,0.67802006,-0.5025743,0.364247,-0.36407465,-0.14993876
104655,0.7971451,-0.31787685,0.40773943,-0.3079989,-0.048980504
104656,0.7792622,-0.42730105,-0.087303795,-0.44205442,0.08444049
104657,0.7302794,-0.48804164,0.40836138,0.005241745,-0.24843697
104658,0.9067152,-0.33824235,0.2385186,-0.047587443,-0.06560468
104659,0.94200516,-0.31107393,0.10324488,0.07208447,0.0018610151
104660,0.87000966,-0.22304581,-0.115174666,0.38386163,0.18088374
104661,0.8394433,-0.32401082,-0.19196521,-0.3606258,0.15313503
104662,0.91093814,0.27269465,0.18157107,0.022409482,-0.24971797
104663,0.89863634,0.36864182,0.13195403,-0.19784725,0.0007318457
104664,0.9006668,0.21103673,-0.23989266,-0.29112628,0.044270437
104665,0.86449134,0.4302335,0.0812667,-0.092739016,0.22879894
104666,0.95034486,0.016551767,0.190172,0.11665275,-0.21632698
104667,0.7454073,0.5333274,-0.34551734,-0.088061176,0.18108813
104668,0.9289917,0.090281665,-0.3267499,-0.07238608,0.12968573
104669,0.8135327,-0.44263598,-0.19647364,0.015467967,0.3215536
104670,0.70051175,0.5199923,-0.09599035,0.47202566,-0.082879215
104671,0.82679844,-0.50846684,-0.015489082,0.2287703,0.07273252
104672,0.8418901,-0.40232766,-0.16308829,0.1079329,0.3018381
104673,0.84870464,0.25514498,-0.29980865,0.12932125,0.3286216
104674,0.67982596,-0.48219827,-0.14737843,-0.26175871,0.46377093
104675,0.8590553,-0.3493429,-0.14460115,0.1659737,0.30253404
104676,0.80244404,-0.49211627,0.18407503,0.25982234,-0.11186563
104677,0.84324664,-0.45621616,-0.086263165,0.19435836,0.1886406
104678,0.9024594,-0.39200774,-0.13612394,0.08402107,-0.079420544
104679,0.90395755,-0.38101232,-0.15811269,0.09276278,-0.06392117
104680,0.81068563,-0.34044582,-0.0910878,0.3755236,0.27851462
104681,0.86755246,-0.3901976,0.2071073,0.20927896,-0.09169177
104682,0.8082256,-0.32951072,-0.17015754,0.24278808,0.38767835
104683,0.74476445,0.55942655,-0.3498649,-0.061004482,0.07899991
104684,0.7532144,0.54732794,-0.349939,-0.049745552,0.09037886
104685,0.7395861,0.5637391,-0.35270765,-0.06341134,0.082383096
104686,0.8891294,-0.20007184,-0.11716236,0.38745105,0.07466485
104687,0.87780154,-0.35261935,0.23629862,0.115750685,-0.18944313
104688,0.8269069,-0.3069434,0.42407247,-0.0060761105,-0.20527132
104689,0.88724554,-0.24634314,0.15741584,0.10007974,0.34251222
104690,0.9419464,-0.05933958,0.05482594,-0.2771724,-0.17142159
104691,0.7733635,0.41702187,-0.44749966,-0.09608627,0.13606317
104692,0.87187344,-0.25549114,-0.32962635,-0.00019983806,0.25672418
104693,0.8521009,-0.33442372,-0.2792434,-0.03906702,0.28737038
104694,0.706992,-0.22073379,-0.4621556,-0.1722194,0.45628023
104695,0.8334201,-0.45479593,-0.017535087,-0.16026379,0.2694058
104696,0.86887205,-0.25164557,-0.33866867,-0.005540265,0.25886035
104697,0.83584565,-0.4443136,-0.033415943,-0.1477038,0.2846305
104698,0.8490313,-0.05540018,-0.41272926,-0.1538557,0.2864603
104699,0.9074821,-0.3385315,0.051884476,0.17150897,-0.17252673
104700,0.870045,-0.46343258,0.16722326,-0.011394414,-0.012591848
104701,0.88197666,-0.4321668,-0.015075845,-0.009277179,0.18717837
104702,0.9775149,-0.17088272,-0.108242325,0.049162973,-0.033621423
104703,0.98453206,0.014261746,-0.0034927316,0.17166872,0.031793114
104704,0.8325488,-0.41247624,0.13570683,-0.3413485,0.042317383
104705,0.7389215,-0.45145944,0.35995954,-0.19452973,-0.28769204
104706,0.7729932,-0.57310045,0.21744202,0.054426547,-0.15425365
104707,0.8289419,-0.5557024,0.030208357,0.040683348,0.038503237
104708,0.63882464,0.4993458,-0.084428705,0.57897085,-0.014882315
104709,0.6493306,0.46470854,-0.051047754,0.59983766,0.0021316723
104710,0.65621203,0.46639517,-0.06247816,0.58986473,-0.004173059
104711,0.5875226,0.49340755,-0.022378651,0.63537866,0.084612854
104712,0.7370661,0.48084295,0.24608962,0.40039062,-0.06819755
104713,0.7327856,0.43487626,0.2649395,0.44791555,-0.055558585
104714,0.8839733,-0.4572141,-0.09657997,0.0077147963,-0.012622792
104715,0.74760616,-0.41858715,-0.21030065,0.22560132,0.41321602
104716,0.7762211,-0.49446717,-0.080355786,-0.28166807,0.25920823
104717,0.87275225,-0.32143945,-0.11040667,0.28793663,0.19970715
104718,0.7605821,0.25248128,0.4402927,0.39825928,0.0728012
104719,0.6686057,0.33086395,0.030649351,0.6537733,0.123030536
104720,0.65253633,0.40713567,0.04519877,0.6372267,-0.018330773
104721,0.6523457,0.4075587,0.045868132,0.6371205,-0.017736636
104722,0.820702,-0.37875116,0.31463113,0.16888691,-0.23554258
104723,0.90518093,-0.31749982,0.13832754,-0.0834152,0.23183766
104724,0.7810367,-0.53351104,-0.14079133,0.12439922,0.26467007
104725,0.9364139,-0.321166,-0.018211793,0.13552219,-0.035825342
104726,0.8325524,-0.49762118,-0.044102732,0.22642338,0.07756931
104727,0.89279616,0.04077353,0.2716934,0.33035314,-0.13528484
104728,0.7809418,-0.5808018,-0.047947124,0.18649893,0.12537311
104729,0.7289117,0.56241894,-0.22372766,0.00933054,-0.31973675
104730,0.7363091,0.55670524,-0.22736028,0.020722631,-0.30952564
104731,0.7370401,0.5561372,-0.22662042,0.024462279,-0.30907595
104732,0.9075966,-0.27932882,0.29011363,0.051499076,-0.10689165
104733,0.95415664,-0.23267497,0.008579079,-0.18669143,-0.022807159
104734,0.8998414,-0.0028967634,-0.370715,-0.22969614,0.009331596
104735,0.9212667,-0.24830282,0.19993171,-0.00472483,-0.22275199
104736,0.78710866,-0.5030118,0.07532443,0.34727257,-0.034162275
104737,0.6940986,0.6784576,-0.19358507,-0.005739718,-0.14287828
104738,0.70373315,0.6687659,-0.18971612,0.0020764132,-0.14668103
104739,0.7285273,-0.53722006,-0.12772591,-0.072925024,0.39876136
104740,0.66570485,-0.37974593,0.4265761,-0.3214281,-0.356857
104741,0.8609644,-0.43926054,0.20532118,-0.091031656,-0.12388297
104742,0.8672007,-0.4064005,0.2557068,-0.06534783,-0.1146536
104743,0.8100297,0.5431318,-0.06814664,0.21019654,-0.005763869
104744,0.7818898,0.05002446,0.124411,0.6063722,-0.054595705
104745,0.76454335,0.489217,0.062046565,0.4031229,0.09890557
104746,0.78409475,0.42953357,0.10363115,0.43357924,0.04434086
104747,0.93717384,0.046580993,-0.26873925,0.19514413,0.09609056
104748,0.7896789,0.4673465,0.061769504,0.31504735,-0.23435876
104749,0.81885755,-0.4260467,0.27484322,0.066440105,-0.2607747
104750,0.77968836,-0.27546546,-0.25527808,-0.44690618,0.22652335
104751,0.77935106,-0.42867538,-0.17057317,0.27107337,0.32599595
104752,0.83393365,-0.34427637,0.28773227,0.024040185,-0.32040724
104753,0.86659324,-0.12408216,-0.21296729,0.037955508,0.43223146
104754,0.9411839,0.037654795,-0.26243663,0.18373877,0.100608826
104755,0.86802274,-0.26570225,0.38613185,-0.04948191,-0.15618132
104756,0.9117669,-0.20941065,0.21536408,-0.032281213,-0.27821678
104757,0.89165044,-0.17725244,0.04721003,0.38287467,-0.15722361
104758,0.87950104,-0.35586417,0.13000275,0.28747272,0.017243616
104759,0.7874972,-0.5499649,-0.04238769,-0.03464536,0.2727449
104760,0.86855906,-0.45010263,-0.042755302,0.16824386,0.11348452
104761,0.81088287,-0.2131341,0.1672957,-0.4233678,-0.29969093
104762,0.68026096,-0.53516155,0.37118185,-0.023657842,-0.33542737
104763,0.9530127,-0.27084514,-0.05205023,-0.12233049,-0.027122414
104764,0.77322644,-0.5696426,-0.044449747,-0.048944008,0.27065998
104765,0.86452246,-0.25055385,0.31041372,0.15906776,-0.26108342
104766,0.76727843,0.56948185,-0.2657704,0.09729038,-0.08291518
104767,0.8467614,0.35911176,-0.32964954,-0.11711012,0.17790551
104768,0.8475265,0.2860981,-0.34229642,-0.10527281,0.2675771
104769,0.8712066,0.31696206,-0.30717966,-0.13618705,0.1662169
104770,0.8577718,0.32792407,-0.32914433,-0.10740496,0.19188918
104771,0.8512971,0.34434068,-0.33043098,-0.11137927,0.18743764
104772,0.7034637,0.6096372,-0.1188051,0.28083134,-0.20124763
104773,0.7119715,0.5997285,-0.14854334,0.26209542,-0.20655054
104774,0.73915416,-0.46416238,-0.13134213,-0.22874884,0.41064295
104775,0.8250306,0.29839405,-0.019578498,0.40199608,-0.2613452
104776,0.8251472,0.5422959,-0.07436443,0.13418417,-0.038881388
104777,0.75587726,0.5445431,-0.06565881,0.24126698,-0.26382074
104778,0.86339265,-0.058539934,0.14097242,0.3165899,-0.3619721
104779,0.8212844,-0.39880183,0.27917686,-0.07875954,-0.2868904
104780,0.7147522,0.5960996,-0.12304112,0.2621945,-0.22340411
104781,0.8984102,-0.34610856,-0.024294006,-0.0020957224,0.26920855
104782,0.8828682,-0.45752934,0.07467475,-4.59935e-05,0.07506332
104783,0.9102585,0.22857125,-0.040922206,0.33414942,0.07651295
104784,0.7996165,-0.0957906,0.21294527,0.5482854,0.073993824
104785,0.69583637,0.59919083,-0.13138753,0.2980988,-0.22507006
104786,0.91117233,0.22072658,-0.03626174,0.33553544,0.084532954
104787,0.9301195,-0.35375834,0.050296016,-0.056454334,-0.06337208
104788,0.93453723,0.15292116,-0.24371253,-0.15206999,0.14399372
104789,0.9251427,0.20430698,-0.2549658,-0.15675154,0.1130978
104790,0.8326428,-0.4095122,0.25367635,-0.17069739,-0.21334612
104791,0.85690755,-0.06218217,-0.29830268,-0.40540504,0.09222326
104792,0.79972583,-0.51087,-0.09849372,-0.031196415,0.2979536
104793,0.6581803,-0.1714601,-0.45377105,-0.23488985,0.5256604
104794,0.8492141,-0.48372778,0.008354587,0.20468251,0.053648032
104795,0.8398292,-0.4965591,0.020057969,0.2115918,0.05424545
104796,0.80489206,-0.53057307,0.024172707,-0.02723457,0.26327717
104797,0.8893855,-0.43369228,0.09798685,0.10405615,0.021799289
104798,0.74808323,-0.55810314,-0.20107132,-0.09864025,0.2805939
104799,0.8049502,-0.54219395,-0.061931644,0.017301623,0.23226239
104800,0.83887297,-0.5049101,-0.028847957,-0.13108352,0.15278406
104801,0.91679317,-0.2576196,-0.06485176,0.15479851,0.25486076
104802,0.90766656,-0.20653331,0.35849258,0.04367819,0.05532382
104803,0.90837735,-0.2137275,0.35450786,0.052989587,0.026220687
104804,0.82029223,-0.5358173,-0.025746295,0.18876551,-0.06103392
104805,0.91957134,0.17338997,-0.19544129,0.20866789,0.20636113
104806,0.9109719,0.18989018,-0.19160813,0.23672408,0.20327327
104807,0.7851075,-0.42604673,0.3558246,-0.083874255,-0.26161885
104808,0.7423088,-0.64706886,-0.053412654,0.05570534,0.15596005
104809,0.81386364,-0.50830233,-0.00074044435,-0.1640366,0.22879303
104810,0.71191204,-0.07118761,-0.13725643,0.21675721,0.6498389
104811,0.88471943,-0.37550512,-0.1370441,0.025837757,0.2383669
104812,0.81343275,-0.40216205,0.2550059,-0.1695182,-0.28779948
104813,0.8293273,-0.43505108,-0.15270187,0.12085439,0.2915873
104814,0.88558364,-0.41555953,0.17353472,-0.0043190266,-0.11366173
104815,0.8151171,-0.54296404,0.007156457,0.15031236,0.13464487
104816,0.77571857,-0.4153858,-0.14348541,0.30169773,0.33779532
104817,0.78242165,-0.4242527,-0.13135055,0.28967696,0.32658887
104818,0.7918601,-0.5447017,-0.12906145,0.12467437,0.20989774
104819,0.84294194,-0.48052466,0.07629381,0.22869183,0.0205937
104820,0.8643995,-0.42458156,0.18298489,0.099939294,-0.1705074
104821,0.81514996,0.413206,-0.018563597,0.38601893,-0.124242194
104822,0.7313999,-0.5912228,0.26585555,0.050840437,0.205538
